route_id,origin,destination,distance_km,fuel_used_liters,weather_condition,traffic_level,cargo_weight_kg,vehicle_type,avg_speed_kmph,delivery_time_hrs,fuel_type,temperature_c,humidity_percent,wind_speed_kmph,driver_id,shipment_type,delivery_status,road_type,fuel_cost_usd,emission_factor,engine_efficiency,tire_condition,brake_condition,maintenance_status,route_risk_level,fuel_station_visits,rest_stops,delivery_priority,carbon_emission_kg,co2_per_km
R00768,Warehouse_C,City_Y,322.31,65.45,Clear,Low,8263.31,Truck_Small,74.83,4.97,Diesel,7.1,83.7,43.9,D00768,Furniture,In Transit,Urban,94.01,2.71,0.36,Good,Average,Overdue,Low,4,2,Medium,177.37,0.5503
R00769,Warehouse_C,City_Z,747.41,253.32,Snow,Medium,6911.44,Truck_Large,64.59,12.55,CNG,-3.2,37.1,26.4,D00769,Furniture,Delivered,Rural,298.72,2.75,0.45,New,Poor,On Schedule,Medium,4,0,Medium,696.63,0.9321
R00770,Warehouse_C,City_Y,609.68,150.11,Rain,Medium,7708.47,,43.83,15.18,CNG,-0.3,73.4,10.0,D00770,Electronics,Delivered,Urban,157.65,2.4,0.34,Good,Average,Pending,High,2,0,High,360.26,0.5909
R00771,Warehouse_B,City_X,62.09,23.07,Rain,Low,16271.38,Truck_Medium,83.58,2.22,Diesel,0.2,35.2,24.9,D00771,Machinery,Delivered,Rural,30.89,2.47,0.31,Worn,Average,Overdue,Medium,2,3,Low,56.98,0.9177
R00772,Warehouse_B,City_Y,906.56,265.87,Fog,High,12419.97,Truck_Large,70.08,14.87,Diesel,20.7,35.7,46.3,D00772,Furniture,Delivered,Urban,383.27,2.73,0.39,Worn,Poor,Overdue,Medium,3,1,High,725.83,0.8006
R00773,Warehouse_B,City_Y,568.36,173.99,Fog,Low,19505.96,Truck_Medium,58.21,10.72,CNG,35.1,81.5,30.5,D00773,Furniture,Delivered,Rural,258.78,2.41,0.47,Good,Poor,Overdue,Low,1,2,Low,419.32,0.7378
R00774,Warehouse_A,City_X,875.2,307.01,Clear,Medium,16820.47,Truck_Small,45.06,20.05,Diesel,33.4,51.6,38.7,D00774,Furniture,In Transit,Urban,326.98,2.67,0.42,Worn,Average,Overdue,Low,4,2,High,819.72,0.9366
R00775,Warehouse_B,City_Y,888.6,316.24,Clear,Low,10229.83,Truck_Medium,72.85,13.39,CNG,-6.5,49.0,0.9,D00775,Electronics,Delivered,Highway,411.15,2.47,0.34,New,Poor,Pending,High,3,1,High,781.11,0.879
R00776,Warehouse_B,City_Y,472.72,155.3,Clear,Low,,Truck_Small,58.36,9.12,CNG,25.5,41.0,31.7,D00776,Electronics,Delivered,Rural,188.73,2.6,0.49,Worn,Good,Overdue,High,3,2,High,403.78,0.8542
R00777,Warehouse_C,City_Z,532.28,206.36,Rain,Low,13804.27,Truck_Medium,96.8,6.9,CNG,-1.6,59.1,29.9,D00777,Machinery,Delivered,Urban,222.53,2.78,0.42,Good,Poor,Pending,High,0,3,High,573.68,1.0778
R00778,Warehouse_A,City_Y,444.97,176.41,,Low,14806.27,,,7.78,CNG,5.5,42.2,23.6,D00778,Furniture,Delivered,Highway,247.67,2.66,0.28,Good,Poor,Overdue,Medium,1,1,High,469.25,1.0546
R00779,Warehouse_A,City_Z,476.96,185.72,Fog,High,9819.34,Truck_Medium,57.1,9.82,CNG,17.2,62.3,34.0,D00779,Electronics,Delivered,Rural,258.35,2.55,0.42,Worn,Good,On Schedule,High,1,1,Medium,473.59,0.9929
R00780,Warehouse_C,City_Y,900.39,328.49,Clear,Medium,5368.52,Truck_Medium,71.72,13.92,Electric,32.0,69.6,43.2,D00780,Furniture,,Urban,486.93,2.68,0.48,Good,Poor,On Schedule,Medium,4,2,Low,880.35,0.9777
R00781,Warehouse_A,City_X,798.74,272.47,Clear,High,11587.53,Truck_Large,72.37,11.91,CNG,1.8,69.3,46.5,D00781,Machinery,,Rural,284.12,2.4,0.37,Good,Average,Pending,Medium,1,1,Medium,653.93,0.8187
R00782,Warehouse_B,City_X,170.2,56.62,Clear,Low,5822.76,,83.61,2.93,Petrol,33.7,51.9,12.8,D00782,Groceries,Delivered,Rural,63.38,2.78,0.43,Good,Average,Pending,High,0,0,High,157.4,0.9248
R00783,Warehouse_A,City_Y,629.79,139.03,Snow,Medium,18859.97,Truck_Small,94.13,7.84,Diesel,26.7,72.2,25.2,D00783,Groceries,In Transit,Highway,196.56,2.54,0.29,Good,Average,Overdue,Medium,3,3,High,353.14,0.5607
R00784,Warehouse_C,City_Z,996.11,253.31,Clear,Low,12948.8,Truck_Large,97.76,12.03,Petrol,23.7,46.0,15.1,D00784,Groceries,Delayed,Rural,303.39,2.79,0.28,Good,Poor,Overdue,High,4,0,Medium,706.73,0.7095
R00785,Warehouse_A,City_Y,615.77,123.85,Clear,Medium,6546.69,Truck_Large,83.07,8.78,Electric,-3.4,78.5,20.9,D00785,Machinery,Delivered,Urban,153.32,2.67,0.41,New,Average,Pending,Low,3,0,Low,330.68,0.537
R00786,Warehouse_C,City_Z,796.58,181.21,Clear,High,5098.88,Truck_Small,72.75,12.19,Electric,13.7,30.0,24.9,D00786,Electronics,Delivered,Rural,236.62,2.51,0.35,Good,Poor,On Schedule,Medium,3,2,Medium,454.84,0.571
R00787,Warehouse_B,City_Y,780.61,224.7,Clear,High,14617.74,Truck_Large,53.5,15.9,CNG,3.8,88.0,39.3,D00787,Furniture,Delayed,Rural,270.59,2.65,0.36,Good,Average,Pending,Medium,4,0,High,595.45,0.7628
R00788,Warehouse_B,City_X,382.8,87.78,Clear,Low,14448.07,Truck_Small,,7.72,Petrol,19.4,56.0,45.8,D00788,Electronics,Delivered,Highway,89.33,2.55,0.33,New,Average,Overdue,High,0,0,High,223.84,0.5847
R00789,Warehouse_C,City_X,403.26,153.37,Clear,Medium,12345.51,Truck_Small,69.33,7.33,Electric,23.7,50.0,29.4,D00789,Groceries,In Transit,Highway,199.69,2.66,0.36,Worn,Average,On Schedule,High,0,2,Low,407.96,1.0117
R00790,Warehouse_B,City_Z,737.87,266.47,Clear,Low,12671.72,Truck_Small,47.7,17.36,Diesel,-6.7,67.5,49.6,D00790,Groceries,Delivered,Urban,296.96,2.72,0.27,Good,Good,Overdue,Low,1,1,High,724.8,0.9823
R00791,Warehouse_B,City_Y,524.98,112.51,Clear,Low,12473.51,Truck_Small,55.38,10.85,Diesel,22.2,82.7,28.3,D00791,Furniture,Delivered,Highway,167.01,2.59,0.28,Good,Poor,Pending,High,4,1,Low,291.4,0.5551
R00792,Warehouse_A,City_Z,592.04,147.88,Fog,Low,7841.97,Truck_Medium,99.07,6.77,Diesel,14.9,51.2,40.3,D00792,Furniture,Delayed,Highway,198.92,2.49,0.36,Good,Poor,On Schedule,Medium,4,1,Low,368.22,0.622
R00793,Warehouse_B,City_X,727.26,264.59,Fog,Low,18810.87,Truck_Medium,85.4,9.04,Electric,31.9,34.2,6.9,D00793,Machinery,In Transit,Urban,375.8,2.79,0.36,New,Poor,On Schedule,Low,3,1,High,738.21,1.0151
R00794,Warehouse_C,City_Z,788.7,,Clear,Medium,10106.29,Truck_Small,68.92,12.42,Diesel,29.7,51.2,0.4,D00794,Furniture,In Transit,Rural,420.13,2.57,0.47,Good,Average,On Schedule,Low,3,0,Low,730.93,0.9268
R00795,Warehouse_B,City_Y,307.94,119.82,Clear,Medium,1386.23,Truck_Large,53.56,6.34,Diesel,10.6,30.3,1.4,D00795,Electronics,Delivered,Rural,123.61,2.47,0.33,New,Average,Overdue,Medium,1,1,High,295.96,0.9611
R00796,Warehouse_A,City_Z,189.45,75.69,Clear,Medium,,Truck_Small,74.41,3.66,Diesel,38.8,41.1,44.6,D00796,Electronics,In Transit,Rural,81.32,2.7,0.42,Good,Good,Pending,Low,1,1,Medium,204.36,1.0787
R00797,Warehouse_C,City_Y,327.2,129.33,Fog,Medium,3475.37,Truck_Small,53.91,6.85,Diesel,19.3,33.1,3.7,D00797,Furniture,Delivered,Urban,181.58,2.66,0.33,Worn,Average,On Schedule,Low,3,1,High,344.02,1.0514
R00798,Warehouse_B,City_Y,532.16,150.08,Clear,Low,7904.29,,51.59,11.42,CNG,38.2,53.3,30.6,D00798,Electronics,Delivered,Urban,216.47,2.73,0.33,New,Average,Overdue,Medium,0,1,Low,409.72,0.7699
R00799,Warehouse_B,City_X,375.03,93.78,Clear,Low,12556.99,Truck_Small,45.63,9.32,Diesel,26.0,33.6,28.8,D00799,Electronics,Delivered,Urban,94.01,2.4,0.43,Worn,Average,Pending,High,0,1,High,225.07,0.6001
R00800,Warehouse_B,City_Y,589.94,207.47,Clear,Medium,1430.63,Truck_Medium,60.75,10.63,Diesel,10.4,89.0,39.0,D00800,Groceries,Delivered,Highway,305.52,2.54,0.39,New,Poor,Pending,Medium,4,3,Low,526.97,0.8933
R00801,Warehouse_C,City_Y,100.79,26.19,Clear,Medium,17533.81,Truck_Small,72.5,2.87,CNG,1.7,76.9,15.7,D00801,Groceries,Delivered,Urban,32.14,2.53,0.34,New,Average,On Schedule,Medium,0,1,High,66.26,0.6574
R00802,Warehouse_A,City_Y,534.26,193.02,Clear,Low,12595.87,Truck_Medium,49.56,11.93,Petrol,13.3,55.2,17.7,D00802,Furniture,Delivered,Highway,237.67,2.77,0.37,New,Average,On Schedule,Medium,4,1,High,534.67,1.0008
R00803,Warehouse_C,City_Z,399.59,122.59,Rain,High,6612.07,Truck_Large,,9.52,Diesel,36.8,77.4,17.7,D00803,Furniture,Delivered,Rural,176.45,2.54,0.46,New,Poor,Pending,Medium,2,0,Low,311.38,0.7792
R00804,Warehouse_C,City_X,557.93,200.18,Clear,Medium,6912.9,Truck_Large,63.47,9.4,Electric,-3.5,55.0,8.4,D00804,Furniture,Delivered,Highway,229.16,2.61,0.44,Worn,Average,Overdue,High,3,1,High,522.47,0.9364
R00805,Warehouse_A,City_Z,451.41,115.19,Clear,Medium,9847.7,Truck_Large,69.37,7.62,Diesel,13.0,68.8,10.4,D00805,Groceries,Delivered,Highway,148.8,2.4,0.48,Good,Average,Pending,High,1,2,Low,276.46,0.6124
R00806,Warehouse_C,City_Z,320.01,96.52,Clear,Medium,5713.74,Truck_Medium,85.74,5.4,CNG,7.3,79.3,9.9,D00806,Electronics,In Transit,Highway,112.65,2.72,0.47,Worn,Good,Overdue,Low,2,1,Medium,262.53,0.8204
R00807,Warehouse_C,City_X,908.9,284.31,Snow,Medium,1082.5,Truck_Small,74.0,13.52,Diesel,33.4,71.1,7.3,D00807,Machinery,Delivered,Urban,300.45,2.45,0.42,Good,Average,Pending,Medium,3,3,Medium,696.56,0.7664
R00808,Warehouse_B,City_Z,225.53,87.65,Clear,Medium,1504.59,Truck_Large,77.06,4.88,Diesel,30.2,35.1,38.5,D00808,Electronics,In Transit,Urban,103.36,2.75,0.3,Worn,Poor,Pending,Medium,1,0,High,241.04,1.0688
R00809,Warehouse_C,City_Z,697.3,176.64,Clear,Medium,7797.07,Truck_Large,81.77,9.29,Diesel,17.6,32.6,30.5,D00809,Machinery,In Transit,Rural,191.92,2.69,0.34,Worn,Average,Overdue,Low,2,1,Low,475.16,0.6814
R00810,Warehouse_B,City_Y,928.41,359.61,Rain,Low,3360.21,Truck_Large,,14.82,Diesel,10.8,64.2,28.5,D00810,Groceries,Delivered,Highway,453.28,2.62,0.39,New,Good,Pending,High,4,2,High,942.18,1.0148
R00811,Warehouse_C,City_Z,561.74,202.77,Fog,High,1424.91,Truck_Small,60.59,9.95,Diesel,24.2,41.8,33.8,D00811,Machinery,In Transit,Highway,256.48,2.7,0.26,New,Average,Pending,Medium,1,0,Low,547.48,0.9746
R00812,Warehouse_B,City_X,882.59,305.53,Clear,Medium,17326.12,Truck_Small,88.03,10.9,Diesel,37.7,89.0,17.2,D00812,Furniture,,Highway,372.34,2.72,0.42,New,Poor,Pending,Medium,4,3,Medium,831.04,0.9416
R00813,Warehouse_B,City_Z,168.61,60.26,Clear,Medium,6208.61,Truck_Medium,89.7,3.39,CNG,-4.9,31.0,36.5,D00813,Furniture,Delivered,Highway,65.5,2.7,0.5,Worn,Poor,On Schedule,Medium,0,3,Low,162.7,0.9649
R00814,Warehouse_B,City_Y,519.1,166.68,Clear,Medium,10559.33,Truck_Medium,49.24,11.77,Diesel,34.9,74.9,13.7,D00814,Furniture,Delivered,Urban,176.58,2.66,0.46,New,Average,Overdue,Medium,4,2,High,443.37,0.8541
R00815,Warehouse_A,City_Z,484.17,120.47,Snow,Medium,4408.77,Truck_Small,97.2,5.72,CNG,4.7,32.5,40.9,D00815,Furniture,Delivered,Highway,126.77,2.75,0.42,New,Poor,Pending,High,3,0,High,331.29,0.6842
R00816,Warehouse_C,City_X,57.71,13.73,Clear,Low,1887.77,,,1.81,Petrol,-9.8,66.7,30.8,D00816,Electronics,Delivered,Urban,14.5,2.57,0.42,Worn,Poor,Overdue,Low,3,3,High,35.29,0.6115
R00817,Warehouse_C,City_Y,471.09,175.84,Clear,Medium,15152.46,Truck_Large,92.25,6.88,Diesel,27.1,55.2,41.1,D00817,Furniture,Delivered,Rural,201.77,2.63,0.47,Worn,Average,On Schedule,Low,3,3,Low,462.46,0.9817
R00818,Warehouse_C,City_Z,400.58,138.21,Clear,Medium,3374.18,Truck_Large,65.36,7.29,Petrol,29.4,68.0,2.7,D00818,Machinery,Delivered,Rural,138.34,2.79,0.33,Good,Average,Overdue,Medium,1,0,High,385.61,0.9626
R00819,Warehouse_A,City_X,686.31,166.53,Clear,Low,1488.62,Truck_Medium,90.53,8.1,Diesel,5.2,75.7,42.2,D00819,Groceries,Delivered,Urban,171.71,2.55,0.36,New,Good,On Schedule,Medium,3,2,Low,424.65,0.6187
R00820,Warehouse_B,City_X,941.41,304.09,Clear,Low,12157.38,Truck_Large,77.68,12.7,CNG,28.9,32.0,5.1,D00820,Furniture,Delivered,Urban,375.62,2.7,0.42,New,Poor,Pending,High,3,1,High,821.04,0.8721
R00821,Warehouse_C,City_Z,131.5,38.07,Fog,High,1255.88,Truck_Small,,3.67,Electric,29.9,61.3,33.4,D00821,Electronics,Delayed,Highway,41.55,2.56,0.39,New,Good,Pending,Medium,1,3,High,97.46,0.7411
R00822,Warehouse_A,City_Z,361.1,83.68,Clear,High,9289.43,Truck_Small,86.49,5.56,Petrol,23.8,86.5,11.4,D00822,Furniture,Delivered,Highway,94.7,2.59,0.46,Good,Poor,Overdue,Medium,3,3,Medium,216.73,0.6002
R00823,Warehouse_A,City_Y,471.86,144.56,Fog,Medium,6487.88,Truck_Medium,64.37,9.16,Electric,-8.1,43.1,2.3,D00823,Furniture,In Transit,Highway,170.1,2.53,0.34,New,Poor,On Schedule,Medium,2,3,High,365.74,0.7751
R00824,Warehouse_C,City_Z,482.43,123.65,Clear,Medium,7068.94,Truck_Small,57.53,10.36,Diesel,23.4,34.6,13.0,D00824,Electronics,In Transit,Highway,126.1,2.46,0.35,Worn,Average,Overdue,Low,3,3,Low,304.18,0.6305
R00825,Warehouse_B,City_Y,786.07,172.34,Fog,High,1074.08,Truck_Medium,92.7,10.45,Diesel,36.6,76.3,20.2,D00825,Groceries,Delivered,Rural,191.3,2.79,0.31,Good,Poor,On Schedule,High,2,0,Low,480.83,0.6117
R00826,Warehouse_A,City_Z,471.23,138.25,Rain,Low,19322.58,Truck_Large,91.74,6.47,Diesel,21.0,74.5,7.2,D00826,Electronics,Delivered,Highway,191.94,2.58,0.41,Good,Average,Pending,Medium,3,2,Medium,356.68,0.7569
R00827,Warehouse_C,City_X,75.8,24.11,Clear,Medium,10822.3,Truck_Medium,91.86,1.38,Diesel,8.3,53.4,5.0,D00827,Machinery,Delivered,Highway,28.22,2.51,0.35,Worn,Poor,Pending,High,0,2,Low,60.52,0.7984
R00828,Warehouse_B,City_X,724.6,151.72,,Medium,11877.73,Truck_Small,91.57,8.73,CNG,18.2,79.8,49.7,D00828,Electronics,Delivered,Urban,165.84,2.66,0.39,New,Average,On Schedule,Low,2,1,Medium,403.58,0.557
R00829,Warehouse_A,City_X,890.59,,Clear,Medium,13656.33,Truck_Large,73.25,13.31,Diesel,39.7,62.6,4.0,D00829,Machinery,Delivered,Rural,274.43,2.44,0.27,New,Poor,On Schedule,Low,1,0,Medium,609.37,0.6842
R00830,Warehouse_A,City_X,538.21,135.38,,Low,16152.91,Truck_Small,77.02,8.81,Diesel,13.6,58.5,9.5,D00830,Furniture,Delivered,Urban,202.04,2.62,0.43,Worn,Good,On Schedule,Medium,4,3,Low,354.7,0.659
R00831,Warehouse_C,City_Y,602.05,124.1,Clear,Medium,12550.27,Truck_Small,96.93,6.74,Petrol,32.1,79.3,12.6,D00831,Electronics,Delivered,Highway,133.31,2.63,0.38,Worn,Poor,Pending,Medium,0,1,Medium,326.38,0.5421
R00832,Warehouse_C,City_X,204.79,46.1,Clear,Medium,15481.76,Truck_Large,47.76,5.55,Diesel,-3.1,35.9,15.9,D00832,Furniture,In Transit,Rural,66.97,2.48,0.44,New,Good,On Schedule,High,1,2,Medium,114.33,0.5583
R00833,Warehouse_B,City_Y,259.61,59.14,Rain,High,9525.97,Truck_Small,88.38,4.42,CNG,-7.2,43.4,6.6,D00833,Electronics,In Transit,Highway,61.52,2.78,0.31,Worn,Good,On Schedule,Medium,0,0,Medium,164.41,0.6333
R00834,Warehouse_C,City_Y,273.41,64.68,Rain,Medium,8054.23,Truck_Small,71.58,4.75,Diesel,9.5,56.6,42.0,D00834,Machinery,Delivered,Highway,92.96,2.64,0.46,Worn,Average,Overdue,Low,3,3,Medium,170.76,0.6246
R00835,Warehouse_C,City_Y,459.2,165.62,Clear,High,16639.54,Truck_Large,98.7,5.63,Diesel,-3.1,35.1,46.2,D00835,Electronics,Delivered,Rural,207.6,2.49,0.47,New,Average,On Schedule,High,1,2,Low,412.39,0.8981
R00836,Warehouse_B,City_Z,931.74,268.25,Fog,High,17440.9,Truck_Small,78.35,12.97,Diesel,6.5,89.8,27.4,D00836,Machinery,,Urban,349.89,2.73,0.36,Good,Average,Pending,High,4,3,High,732.32,0.786
R00837,Warehouse_C,City_Y,545.7,125.19,Fog,Medium,3618.33,Truck_Medium,49.75,11.88,Diesel,25.8,48.8,28.4,D00837,Furniture,Delivered,Urban,140.58,2.52,0.27,Worn,Poor,On Schedule,Medium,0,1,Medium,315.48,0.5781
R00838,Warehouse_B,City_Z,232.49,,Clear,Low,11310.54,Truck_Small,88.93,3.77,Diesel,12.3,86.9,49.7,D00838,Electronics,Delivered,Highway,74.15,2.69,0.38,New,Poor,Overdue,Low,4,1,Low,137.62,0.5919
R00839,Warehouse_B,City_Y,302.78,78.6,Clear,Medium,13989.21,Truck_Small,80.36,4.5,Diesel,6.1,58.5,44.2,D00839,Electronics,Delivered,Urban,101.67,2.65,0.41,New,Good,Overdue,High,0,2,High,208.29,0.6879
R00840,Warehouse_B,City_Z,414.81,149.17,Clear,High,2588.38,Truck_Large,48.94,9.27,Electric,34.6,85.5,20.4,D00840,Furniture,,Rural,199.57,2.46,0.4,New,Poor,On Schedule,Medium,4,2,High,366.96,0.8846
R00841,Warehouse_C,City_Z,642.1,,Clear,Low,18662.34,Truck_Medium,40.54,16.39,Petrol,-9.5,56.4,37.9,D00841,Electronics,Delivered,Urban,224.0,2.44,0.47,Good,Poor,On Schedule,Medium,4,3,High,427.54,0.6658
R00842,Warehouse_B,City_X,468.03,325.71,Clear,Medium,10882.09,Truck_Small,,7.56,Petrol,30.7,78.9,13.3,D00842,Machinery,Delivered,Rural,115.37,2.64,0.48,Worn,Poor,On Schedule,Medium,1,0,High,1433.1,2.6124
R00843,Warehouse_C,City_Y,422.82,118.74,Clear,Low,13263.69,Truck_Large,54.49,9.32,Diesel,21.1,75.1,2.6,D00843,Electronics,In Transit,Rural,168.39,2.67,0.41,Worn,Good,Overdue,Medium,3,1,Low,317.04,0.7498
R00844,Warehouse_B,City_Z,586.49,182.43,Rain,Low,4386.61,Truck_Small,,7.63,Diesel,-7.7,86.8,1.1,D00844,Furniture,In Transit,Rural,199.18,2.45,0.41,Good,Average,Pending,Medium,3,1,High,446.95,0.7621
R00845,Warehouse_C,City_X,279.74,57.6,Rain,Medium,6024.26,Truck_Small,55.06,6.38,Diesel,-8.3,68.2,26.9,D00845,Electronics,In Transit,Highway,66.01,2.47,0.28,New,Good,On Schedule,Low,4,1,Low,142.27,0.5086
R00846,Warehouse_B,City_Y,124.96,40.68,Clear,Medium,,Truck_Small,79.77,2.74,CNG,-1.4,43.6,25.0,D00846,Groceries,Delivered,Rural,54.3,2.42,0.35,Good,Poor,Overdue,Low,3,2,Medium,98.45,0.7879
R00847,Warehouse_A,City_X,73.19,20.42,Snow,Medium,6015.98,Truck_Medium,60.71,2.58,Petrol,38.9,62.5,7.5,D00847,Electronics,Delivered,Rural,21.37,2.45,0.33,Good,Good,Pending,High,2,2,Low,50.03,0.6836
R00848,Warehouse_A,City_Z,288.7,58.3,Rain,High,10355.54,Truck_Large,61.02,5.58,Diesel,-5.7,38.8,42.7,D00848,Electronics,In Transit,Urban,85.51,2.64,0.34,Worn,Good,Overdue,Low,2,3,Medium,153.91,0.5331
R00849,Warehouse_A,City_X,137.01,45.87,Clear,Low,16838.96,Truck_Medium,50.91,3.5,CNG,26.9,50.1,29.1,D00849,Electronics,Delivered,Highway,48.72,2.48,0.43,Worn,Average,Overdue,Low,4,3,Medium,113.76,0.8303
R00850,Warehouse_B,City_X,369.52,126.55,Rain,Low,11140.74,Truck_Small,70.16,7.18,Diesel,10.1,77.4,19.1,D00850,Furniture,Delivered,Urban,168.76,2.52,0.37,New,Average,On Schedule,Low,4,3,Medium,318.91,0.863
R00851,Warehouse_C,City_Y,784.29,255.5,Clear,High,5644.81,Truck_Medium,74.76,11.67,Diesel,1.8,30.8,25.3,D00851,Furniture,Delivered,Rural,336.64,2.62,0.38,Worn,Average,On Schedule,High,2,1,High,669.41,0.8535
R00852,Warehouse_B,City_Z,730.48,196.05,Clear,Medium,1847.8,,74.86,11.5,Electric,18.8,67.3,4.9,D00852,Machinery,Delivered,Highway,264.47,2.57,0.31,Good,Poor,On Schedule,Low,2,2,Low,503.85,0.6898
R00853,Warehouse_B,City_Y,630.38,192.85,Clear,Low,12817.43,Truck_Medium,91.4,8.77,Diesel,8.4,71.6,45.0,D00853,Groceries,Delivered,Urban,234.64,2.74,0.29,Good,Good,Pending,Medium,2,2,Medium,528.41,0.8382
R00854,Warehouse_B,City_Y,859.88,238.56,Clear,Medium,8983.04,Truck_Large,79.14,12.29,CNG,5.5,84.0,14.5,D00854,Furniture,Delayed,Urban,284.16,2.63,0.35,New,Poor,On Schedule,Medium,1,3,High,627.41,0.7296
R00855,Warehouse_B,City_X,317.96,108.15,Clear,High,19702.72,Truck_Medium,84.41,4.72,CNG,2.0,75.4,8.7,D00855,Groceries,Delivered,Highway,161.02,2.45,0.26,Good,Average,On Schedule,Low,0,2,Medium,264.97,0.8333
R00856,Warehouse_C,City_Z,890.8,282.13,,Medium,15815.44,Truck_Large,59.41,16.51,Diesel,12.9,54.2,21.3,D00856,Electronics,Delivered,Highway,397.4,2.55,0.29,Good,Poor,Pending,High,1,0,High,719.43,0.8076
R00857,Warehouse_B,City_Y,429.28,92.88,Rain,Medium,16358.89,Truck_Small,65.24,7.73,Electric,-1.5,75.9,14.1,D00857,Electronics,Delivered,Rural,115.42,2.5,0.45,Good,Good,Overdue,Low,2,0,High,232.2,0.5409
R00858,Warehouse_A,City_Z,430.85,141.59,Rain,Low,1232.47,Truck_Large,41.1,12.44,Diesel,32.6,67.5,15.4,D00858,Electronics,Delivered,Urban,154.49,2.5,0.36,New,Poor,On Schedule,High,0,0,Medium,353.98,0.8216
R00859,Warehouse_A,City_Y,435.08,146.82,,Low,15778.11,Truck_Small,44.75,11.44,Diesel,19.6,65.2,41.2,D00859,Electronics,Delivered,Urban,212.2,2.5,0.49,New,Good,Overdue,Medium,3,2,Low,367.05,0.8436
R00860,Warehouse_A,City_X,143.19,39.25,Clear,High,4697.65,Truck_Medium,63.11,3.99,Diesel,-6.9,34.4,27.4,D00860,Groceries,In Transit,Urban,51.98,2.57,0.25,Worn,Poor,Pending,High,2,0,High,100.87,0.7044
R00861,Warehouse_B,City_Y,976.72,366.42,Rain,Medium,12130.12,Truck_Medium,52.58,19.96,Diesel,12.9,62.4,46.6,D00861,Machinery,Delayed,Highway,391.3,2.45,0.48,Worn,Poor,On Schedule,Low,2,1,High,897.73,0.9191
R00862,Warehouse_C,City_Y,181.58,66.93,Clear,Low,9501.01,Truck_Large,88.78,2.56,Diesel,21.5,82.0,47.5,D00862,Groceries,In Transit,Rural,73.06,2.5,0.41,Good,Average,Pending,Medium,3,2,High,167.32,0.9215
R00863,Warehouse_C,City_Y,373.84,87.86,Clear,Medium,11860.47,Truck_Medium,80.59,6.39,Petrol,33.1,56.2,49.6,D00863,Electronics,Delivered,Rural,111.62,2.68,0.41,Good,Poor,Pending,High,0,3,Medium,235.46,0.6298
R00864,Warehouse_C,City_Z,353.34,134.57,Clear,Medium,3535.43,Truck_Medium,98.22,4.14,Diesel,-8.8,72.2,6.6,D00864,Machinery,Delivered,Urban,168.46,2.73,0.46,Worn,Good,Overdue,Low,2,0,High,367.38,1.0397
R00865,Warehouse_B,City_X,120.95,34.85,Snow,Low,9680.94,Truck_Small,93.22,1.98,Diesel,12.8,84.2,44.8,D00865,Machinery,Delivered,Urban,41.98,2.41,0.41,Good,Poor,On Schedule,High,0,0,High,83.99,0.6944
R00866,Warehouse_C,City_Z,194.65,67.11,Snow,Medium,1701.95,Truck_Medium,98.66,3.73,Diesel,25.3,62.1,14.7,D00866,Electronics,In Transit,Rural,81.43,2.43,0.26,Worn,Good,Pending,Low,1,0,Low,163.08,0.8378
R00867,Warehouse_A,City_Y,92.62,33.6,Rain,Low,1778.99,Truck_Small,61.92,2.32,Diesel,-0.2,35.3,31.5,D00867,Machinery,In Transit,Highway,36.49,2.74,0.48,Worn,Good,Pending,Low,4,0,Low,92.06,0.994
R00868,Warehouse_C,City_X,327.78,98.67,Clear,Medium,13497.02,Truck_Large,69.06,6.51,CNG,1.1,33.3,43.9,D00868,Furniture,Delivered,Rural,111.27,2.49,0.47,New,Poor,On Schedule,High,1,2,Medium,245.69,0.7496
R00869,Warehouse_B,City_Z,873.32,244.37,Rain,Medium,19082.27,Truck_Medium,62.36,14.86,CNG,14.5,77.9,4.6,D00869,Electronics,Delivered,Highway,304.57,2.52,0.38,Worn,Good,On Schedule,Medium,4,3,High,615.81,0.7051
R00870,Warehouse_B,City_Y,372.47,142.69,Clear,Low,15770.47,Truck_Large,97.86,5.46,CNG,34.2,32.0,7.6,D00870,Machinery,Delivered,Highway,147.24,2.53,0.28,New,Poor,On Schedule,Medium,2,0,Low,361.01,0.9692
R00871,Warehouse_C,City_X,167.51,41.24,Clear,Low,9913.96,Truck_Medium,64.16,3.92,Diesel,9.9,89.9,36.7,D00871,Groceries,Delivered,Highway,48.51,2.75,0.46,New,Poor,On Schedule,Medium,1,1,Low,113.41,0.677
R00872,Warehouse_B,City_X,663.41,166.78,Clear,High,2061.54,Truck_Large,47.01,15.62,Petrol,14.2,37.7,17.3,D00872,Machinery,Delivered,Urban,184.32,2.47,0.38,New,Good,Pending,Low,1,0,High,411.95,0.621
R00873,Warehouse_C,City_Y,996.77,271.44,Rain,Medium,1855.38,Truck_Large,55.03,19.87,Diesel,21.8,76.5,32.8,D00873,Groceries,Delayed,Rural,295.14,2.73,0.33,New,Poor,On Schedule,High,3,2,Low,741.03,0.7434
R00874,Warehouse_C,City_X,270.71,100.68,Clear,Medium,3999.95,Truck_Small,65.49,6.11,Diesel,5.5,82.1,5.7,D00874,Furniture,Delivered,Highway,108.06,2.59,0.5,New,Average,Overdue,High,4,2,Low,260.76,0.9632
